nutrient,Gene names,Protein IDs,data,term,estimate,std.error,statistic,p.value,qvalue
C,RBL2,P48606,intensity,samplingTime,-0.06494235983722,0.024763241272087882,-2.6225306745454358,0.01631122962989351,0.03578796821930669
C,RBL2,P48606,intensity,genotypeWT,-0.07611491733492727,0.6045477636271457,-0.1259038936448222,0.9010650683754652,0.6710215769782926
C,RBL2,P48606,intensity,samplingTime:genotypeWT,0.005145384998566278,0.03502051165530384,0.14692489502182962,0.8846622721957904,0.6689364961886404
C,RBL2,P48606,normed_intensity,(Intercept),27.197093517028932,0.25591976077311734,106.27195584611458,5.255212511778971e-29,4.990170555382079e-28
C,RBL2,P48606,normed_intensity,samplingTime,0.002078189210533935,0.014825033693293268,0.14018107840618885,0.8899190832588362,0.6699198214481278
C,RBL2,P48606,normed_intensity,genotypeWT,-0.27083886235439486,0.36192519656462047,-0.7483282869642306,0.4629721038821709,0.5257108693552625
C,RBL2,P48606,normed_intensity,samplingTime:genotypeWT,0.007148870569390398,0.020965763711693425,0.3409783048066689,0.7366758910306691,0.6424419797385367
C,RBL2,P48606,normed_ratio,(Intercept),0.04123933323933685,0.07447955286936292,0.5537000646562771,0.5859218944790563,0.5914518268193837
C,RBL2,P48606,normed_ratio,samplingTime,0.004710237086672494,0.004314484654932935,1.0917264664012836,0.28793087039151055,0.3866954219203143
C,RBL2,P48606,normed_ratio,genotypeWT,-0.27100701631310525,0.10532999378733697,-2.572932994378344,0.018157788034698738,0.03932248464178794
C,RBL2,P48606,normed_ratio,samplingTime:genotypeWT,-0.003609596960192769,0.006101602713656756,-0.5915817744268537,0.5607586914041207,0.5804714816473601
C,RBL2,P48606,ratio,(Intercept),-0.18216846324803326,0.118134779132256,-1.5420392249101287,0.13873879999323496,0.22053227889261717
C,RBL2,P48606,ratio,samplingTime,-0.026074311197830023,0.0068433640125902355,-3.8101599081766238,0.0010962241964971775,0.0031704392866626152
C,RBL2,P48606,ratio,genotypeWT,-0.21618286940307466,0.16706780683678646,-1.2939828055220128,0.21041517227789835,0.3069351076864229
C,RBL2,P48606,ratio,samplingTime:genotypeWT,-0.01582944021795054,0.00967797819886107,-1.635614370345801,0.11756157540269993,0.1930474305435803
C,RCN2,Q12044,intensity,(Intercept),26.673932050400538,0.5019341321099687,53.14229565993441,5.2268156875451506e-23,2.585311729819774e-22
C,RCN2,Q12044,intensity,samplingTime,-0.12563762827366903,0.029076263583026323,-4.320968817568835,3.3218785665544863e-4,0.001067173373708668
C,RCN2,Q12044,intensity,genotypeWT,0.4360441147237646,0.7098420570478864,0.6142832907607625,0.545953257592837,0.5734567021889398
C,RCN2,Q12044,intensity,samplingTime:genotypeWT,-0.006185833173048573,0.041120046302250725,-0.15043351672271799,0.8819294424303492,0.6688666861111356
C,RCN2,Q12044,normed_intensity,(Intercept),26.310329161539844,0.32849343897103356,80.09392590595967,1.4838928743256124e-26,9.38985016349035e-26
C,RCN2,Q12044,normed_intensity,samplingTime,-0.058617079225915046,0.019029113992837483,-3.0803893049344486,0.005901388745271887,0.01452517717920445
C,RCN2,Q12044,normed_intensity,genotypeWT,0.24132016970429954,0.46455987654341413,0.5194597766381739,0.609141650695175,0.6007521676970712
C,RCN2,Q12044,normed_intensity,samplingTime:genotypeWT,-0.004182347602224493,0.026911231088614394,-0.15541271926403846,0.8780537965526233,0.6686492238171289
C,RDI1,Q12434,intensity,(Intercept),26.758849154013944,0.3021624009550557,88.55783866369964,2.0007822890699207e-27,1.415922420170287e-26
C,RDI1,Q12434,intensity,samplingTime,-0.09709468013237797,0.0175037979149113,-5.547063591819923,1.981103109957488e-5,7.628559627216176e-5
C,RDI1,Q12434,intensity,genotypeWT,0.21028127930925225,0.4273221654698567,0.49209073692220046,0.6280131992129135,0.6077393643185732
C,RDI1,Q12434,intensity,samplingTime:genotypeWT,0.002077689860155176,0.02475410840430545,0.08393313248130585,0.9339440451814465,0.6728920387657955
C,RDI1,Q12434,normed_intensity,(Intercept),26.395246265153283,0.23754221578476026,111.1181276892286,2.1572018383110777e-29,2.232049115578174e-28
C,RDI1,Q12434,normed_intensity,samplingTime,-0.030074131084624322,0.013760451095883206,-2.1855483424974183,0.040914348431928795,0.07979878494622204
C,RDI1,Q12434,normed_intensity,genotypeWT,0.015557334289776015,0.33593542319896413,0.046310490693807806,0.9635220813471984,0.6748178329692731
C,RDI1,Q12434,normed_intensity,samplingTime:genotypeWT,0.004081175430979779,0.01946021656416974,0.20971891127327236,0.8360086319464746,0.66233426152135
C,RDL1,Q12305,intensity,(Intercept),28.013341072372718,0.26123738691318504,107.2332769952341,4.390388980676537e-29,4.241890105269713e-28
C,RDL1,Q12305,intensity,samplingTime,-0.06662364322451791,0.015133075504744983,-4.40251839116431,2.745996748857155e-4,8.951045790603579e-4
C,RDL1,Q12305,intensity,genotypeWT,0.22382521010150042,0.3694454555715339,0.6058410158415448,0.551434694797093,0.576230660553558
C,RDL1,Q12305,intensity,samplingTime:genotypeWT,0.01241468873227453,0.021401400619226414,0.5800876752487649,0.568333979891054,0.5834774512743978
C,RDL1,Q12305,normed_intensity,(Intercept),27.64973818351202,0.10605366157170962,260.7146021527628,8.546176914916502e-37,4.5160207852998417e-35
C,RDL1,Q12305,normed_intensity,samplingTime,3.9690582323643456e-4,0.006143523662838898,0.06460556596164,0.949129446580384,0.6740439126337247
C,RDL1,Q12305,normed_intensity,genotypeWT,0.029101265082041538,0.149982526534038,0.19403103651169062,0.8481087823443441,0.6645215682289649
C,RDL1,Q12305,normed_intensity,samplingTime:genotypeWT,0.014418174303098384,0.0086882544847468,1.6595018399163028,0.11261456844252754,0.1862821523505886
C,RDL1,Q12305,normed_ratio,(Intercept),-0.12675988218312015,0.18157385704633242,-0.6981174726644414,0.4931414748939478,0.5437620147029746
C,RDL1,Q12305,normed_ratio,samplingTime,-0.010947828997271813,0.010518291125316857,-1.040837229815886,0.310370707321875,0.4084149411680802
C,RDL1,Q12305,normed_ratio,genotypeWT,0.0014986725792027241,0.2567842112073168,0.005836311244201688,0.9954011473877491,0.6761043256556276
C,RDL1,Q12305,normed_ratio,samplingTime:genotypeWT,-2.030910336242285e-4,0.014875109962411655,-0.0136530778016045,0.989242037309882,0.6760026984810059
C,RDL1,Q12305,ratio,(Intercept),-0.36128290953973224,0.21153757784166524,-1.7078899797659146,0.10313338178620882,0.17320444369341215
C,RDL1,Q12305,ratio,samplingTime,-0.04104443217431874,0.01225404286650832,-3.3494604696134855,0.0031921516476256274,0.008324100483999144
C,RDL1,Q12305,ratio,genotypeWT,0.06965481638269012,0.2991593115352372,0.23283519414867238,0.8182556296638643,0.6586125935071829
C,RDL1,Q12305,ratio,samplingTime:genotypeWT,-0.011800372092620557,0.017329833615717334,-0.6809281816715298,0.5037251027459915,0.5504433515382959
C,REE1,P40893,intensity,(Intercept),26.85414082887618,0.4593110283963045,58.46613551309242,7.83476875832601e-24,3.9971440717648104e-23
C,REE1,P40893,intensity,samplingTime,-0.014793693606839917,0.026607173479319957,-0.5560039520296323,0.5843755155858592,0.5907648798251882
C,REE1,P40893,intensity,genotypeWT,-0.0034846214709600776,0.6495638857055874,-0.0053645554311796675,0.9957728740741763,0.6761043256556276
C,REE1,P40893,intensity,samplingTime:genotypeWT,-0.011102617726346594,0.037628225590867995,-0.2950608898507585,0.7709885480914366,0.6488177893758932
C,REE1,P40893,normed_intensity,(Intercept),26.4905379400155,0.38908680086227077,68.08387712281363,3.7806368548468826e-25,2.071883198605334e-24
C,REE1,P40893,normed_intensity,samplingTime,0.05222685544091394,0.02253919320248429,2.317157272300122,0.03121578481035183,0.06315545876142128
C,REE1,P40893,normed_intensity,genotypeWT,-0.1982085664904287,0.5502518307197828,-0.3602142790350241,0.7224630214205339,0.6390568194447344
C,REE1,P40893,normed_intensity,samplingTime:genotypeWT,-0.009099132155522341,0.03187523271190074,-0.2854608855020263,0.7782264740259965,0.6507304842979799
C,REE1,P40893,normed_ratio,(Intercept),-0.07165176148260954,0.12227066231147003,-0.5860094329094674,0.5644246164284327,0.5820587280093666
C,REE1,P40893,normed_ratio,samplingTime,-0.006930215738518283,0.007082949292359744,-0.9784364468052578,0.33954636776635805,0.4340609971880063
C,REE1,P40893,normed_ratio,genotypeWT,-0.03355178585419688,0.1729168289212217,-0.19403424214702994,0.8481063057678122,0.6645215682289649
C,REE1,P40893,normed_ratio,samplingTime:genotypeWT,0.002413531724321184,0.01001680295085606,0.24094830817400853,0.8120480418551296,0.6577581997343624
C,REE1,P40893,ratio,(Intercept),-0.29457219642058174,0.12225296756059395,-2.4095300285825685,0.025727144036612467,0.05337765667122002
C,REE1,P40893,ratio,samplingTime,-0.04120083790099121,0.007081924262963266,-5.817746190320268,1.0827925653833948e-5,4.283510906139021e-5
C,REE1,P40893,ratio,genotypeWT,-0.004153318751791594,0.17289180476454996,-0.024022646749785086,0.9810726142495589,0.6755062805673618
C,REE1,P40893,ratio,samplingTime:genotypeWT,-0.00435027116297881,0.01001535334038173,-0.4343602282546132,0.668676957979706,0.622490111339915
C,RET2,P43621,intensity,(Intercept),27.830625403312656,0.22885947240180995,121.60573958874754,3.561346733922497e-30,4.343624955569428e-29
C,RET2,P43621,intensity,samplingTime,-0.04413036665917569,0.013257473276532343,-3.3287162446929357,0.0033481161675244764,0.008684920767186851
C,RET2,P43621,intensity,genotypeWT,0.08553950769996024,0.3236561697481906,0.2642912933391978,0.7942597963994322,0.6542381788484599
C,RET2,P43621,intensity,samplingTime:genotypeWT,-0.00550745741415255,0.018748898510470905,-0.2937483186586529,0.7719769124721373,0.6490739858290564
C,RET2,P43621,normed_intensity,(Intercept),27.467022514451994,0.09800552975837327,280.2599259671396,2.013831338016458e-37,1.2965355185183755e-35
C,RET2,P43621,normed_intensity,samplingTime,0.022890182388578043,0.005677307904664003,4.031872636284775,6.529970878323451e-4,0.0019770500792220284
C,RET2,P43621,normed_intensity,genotypeWT,-0.10918443731951222,0.1386007493718514,-0.7877622438142937,0.44007286229964215,0.5102893760421229
C,RET2,P43621,normed_intensity,samplingTime:genotypeWT,-0.003503971843328134,0.008028925836543807,-0.43641850910862073,0.6672080306514359,0.621973946659744
C,RET2,P43621,normed_ratio,(Intercept),0.0739072865739186,0.048736557651071745,1.516465054898955,0.14504918471605727,0.22869813897287183
C,RET2,P43621,normed_ratio,samplingTime,0.012949221589742023,0.002823232981656352,4.58666418034862,1.7880483196573433e-4,6.038629232446441e-4
C,RET2,P43621,normed_ratio,genotypeWT,-0.03478846323653275,0.06892390081352388,-0.5047372946962796,0.6192594807742373,0.6045085016160833
C,RET2,P43621,normed_ratio,samplingTime:genotypeWT,-0.005945125135995857,0.003992654372397442,-1.4890157227473781,0.15208357119992677,0.2376410262628946
C,RET2,P43621,ratio,(Intercept),-0.16297195792757813,0.0967897283935227,-1.6837732746286374,0.10777003730282723,0.17970370767226373
C,RET2,P43621,ratio,samplingTime,-0.016531848022660767,0.005606878422611459,-2.948494113229032,0.007943809755976904,0.01894127479994363
C,RET2,P43621,ratio,genotypeWT,-0.005097871779513053,0.136881346592528,-0.03724299845389841,0.9706604890905869,0.6749025160315091
C,RET2,P43621,ratio,samplingTime:genotypeWT,-0.017376820781688104,0.007929323507834188,-2.191463214298139,0.040425185395114076,0.07894428786204084
C,RET3,P53600,intensity,(Intercept),26.884884551392574,0.38369165162262825,70.068984919783,2.1326961500305445e-25,1.1909980932613624e-24
C,RET3,P53600,intensity,samplingTime,-0.05581256747282473,0.022226660598450815,-2.511064009170808,0.0207374291079153,0.04418081289646935
C,RET3,P53600,intensity,genotypeWT,0.21454375965524047,0.5426219374940535,0.3953834978475997,0.6967455154762203,0.6320457645606434
C,RET3,P53600,intensity,samplingTime:genotypeWT,0.007817812157355964,0.03143324486459282,0.24871158517147365,0.8061200020615857,0.6566800509135319
C,RET3,P53600,normed_intensity,(Intercept),26.521281662531912,0.2800116404404046,94.71492549673657,5.232367390074639e-28,4.073151273135461e-27
C,RET3,P53600,normed_intensity,samplingTime,0.011207981574928753,0.016220638810785306,0.6909704177295671,0.4975263614417357,0.5467085482227011
C,RET3,P53600,normed_intensity,genotypeWT,0.019819814635762316,0.3959962595331587,0.05005050971725834,0.9605786227480027,0.6746594532684203
C,RET3,P53600,normed_intensity,samplingTime:genotypeWT,0.009821297728180653,0.022939447396567957,0.42814011856493317,0.6731243303817407,0.6241034117107493
C,RFA1,P22336,intensity,(Intercept),27.860629824119293,0.33319082742946887,83.6176374933879,6.2878112701615986e-27,4.1675423991525204e-26
C,RFA1,P22336,intensity,samplingTime,-0.06553249581463823,0.019301226400087378,-3.3952503564406435,0.002872646545523428,0.007591632738574343
C,RFA1,P22336,intensity,genotypeWT,0.07780923957249197,0.4712029870090682,0.1651289183593281,0.8705001724936187,0.6679601538075502
C,RFA1,P22336,intensity,samplingTime:genotypeWT,-0.015399415033436921,0.027296056145437186,-0.5641626376860707,0.57891586772971515,0.5885283913002997
C,RFA1,P22336,normed_intensity,(Intercept),27.49702693525861,0.1534516582546534,179.19015830788368,1.5396931423330765e-33,3.7167158629428047e-32
C,RFA1,P22336,normed_intensity,samplingTime,0.0014880532331156772,0.008889215889560672,0.16739983049159812,0.8687365107274017,0.667846627518457
C,RFA1,P22336,normed_intensity,genotypeWT,-0.11691470544697759,0.21701341627237208,-0.538744135985762,0.5960097659476689,0.5954369395828456
C,RFA1,P22336,normed_intensity,samplingTime:genotypeWT,-0.013395929462612574,0.012571249669879112,-1.065600462514829,0.29930014988466425,0.39829815120155493
C,RFA1,P22336,normed_ratio,(Intercept),0.18976450309440882,0.10448537210148943,1.8161824883016684,0.08436346808600248,0.14633279888545117
C,RFA1,P22336,normed_ratio,samplingTime,0.00595699656411918,0.006052675093089479,0.9841923566854699,0.33677823864224943,0.4316562312659259
C,RFA1,P22336,normed_ratio,genotypeWT,-0.03520475041668371,0.14776463029552575,-0.2382488309027339,0.8141121039719181,0.6581787476431706
C,RFA1,P22336,normed_ratio,samplingTime:genotypeWT,-0.004329102522643151,0.008559775205284972,-0.5057495575316369,0.6185612929401629,0.6041671424371005
C,RFA1,P22336,ratio,(Intercept),-0.025538674275013107,0.11068350423435887,-0.23073604736021067,0.8198637677551829,0.6591956669532613
C,RFA1,P22336,ratio,samplingTime,-0.027854437189611964,0.006411723247197182,-4.3442981107751715,3.145730905510012e-4,0.0010148009236052324
C,RFA1,P22336,ratio,genotypeWT,-0.010331039662774088,0.15653011281921014,-0.06600033358888764,0.94803285920589,0.6740439126337247
C,RFA1,P22336,ratio,samplingTime:genotypeWT,-0.01181289496873343,0.009067545974369111,-1.3027664819262557,0.20745601073575198,0.3034365380122962
C,RFA2,P26754,intensity,(Intercept),25.868647573270135,0.2904199147433241,89.07325655037496,1.782030295663062e-27,1.2743326515615083e-26
C,RFA2,P26754,intensity,samplingTime,-0.07609095675928289,0.016823573952501912,-4.522877063703046,2.0741911310857104e-4,6.934265387378264e-4
C,RFA2,P26754,intensity,genotypeWT,0.2627018954717573,0.4107157822132468,0.6396196758160135,0.5296790598729952,0.564472577877767
C,RFA2,P26754,intensity,samplingTime:genotypeWT,-0.007703424061148337,0.02379212645121493,-0.32378039335592745,0.749465719862019,0.644730304051325
C,RFA2,P26754,normed_intensity,(Intercept),25.505044684409437,0.1272358737981425,200.45482396633474,1.6364603645418173e-34,4.860747154629365e-33
C,RFA2,P26754,normed_intensity,samplingTime,-0.009070407711528733,0.007370576271073215,-1.2306239536692303,0.23274123995901738,0.3304631402553186
C,RFA2,P26754,normed_intensity,genotypeWT,0.06797795045229267,0.1799386983457246,0.3777839401821362,0.7095706705137828,0.6353460600173384
C,RFA2,P26754,normed_intensity,samplingTime:genotypeWT,-0.00569993849032426,0.01042356892505705,-0.5468317551603914,0.5905440249724119,0.5932323649916313
C,RFC3,P38629,intensity,(Intercept),25.48435188142937,0.4782713116024237,53.28429965001527,4.956936477453507e-23,2.4539157196154365e-22
C,RFC3,P38629,intensity,samplingTime,-0.06784551744136184,0.02770551319531513,-2.4488092663388814,0.023676984009314957,0.04964803242646498
C,RFC3,P38629,intensity,genotypeWT,0.3952374863720305,0.676377775362116,0.584344283282268,0.5655224883227021,0.5824692066018192
C,RFC3,P38629,intensity,samplingTime:genotypeWT,-2.079678947268372e-4,0.03918151251332138,-0.005307806702360709,0.9958175901085092,0.6761043256556276
C,RFC3,P38629,normed_intensity,(Intercept),25.120748992568686,0.3123460079654594,80.42602867313306,1.3663686358401708e-26,8.707932908226051e-26
C,RFC3,P38629,normed_intensity,samplingTime,-8.249683936077898e-4,0.018093718429811813,-0.04559418766286008,0.9640858864233719,0.6748178329692731
C,RFC3,P38629,normed_intensity,genotypeWT,0.20051354135256405,0.44172396061784736,0.45393403851604996,0.6547637884268152,0.6180312802858938
C,RFC3,P38629,normed_intensity,samplingTime:genotypeWT,0.0017955176760973172,0.02558838199719987,0.07016925401120712,0.9447558315183309,0.6740353644613362
C,RFS1,P38234,intensity,(Intercept),25.120976854390303,0.4293215572036993,58.51319700322247,7.710387158595564e-24,3.9354180348822665e-23
C,RFS1,P38234,intensity,samplingTime,-0.003688346368626766,0.02486993005766573,-0.14830545804007583,0.8835867874240243,0.6689364961886404
C,RFS1,P38234,intensity,genotypeWT,0.9445402873359732,0.6071523688166078,1.5556890425659764,0.13546491436543115,0.21642567658296152
C,RFS1,P38234,intensity,samplingTime:genotypeWT,-0.03235482995876537,0.03517139238282115,-0.9199189388523757,0.36857811340571456,0.45865204670500853
C,RFS1,P38234,normed_intensity,(Intercept),24.757373965529634,0.3324954945249006,74.4592765111154,6.353230499529308e-26,3.737268761802812e-25
