Protein IDs,Gene names,genotype,nutrient,samplingTime,replicate,ratio,normalized_ratio,intensity,normalized_intensity
P05756,RPS13,rim15KO,C,T00,R1,0.60999,0.67121,4245600001,1934617341
P05756,RPS13,rim15KO,C,T00,R2,0.66731,0.68859,5365200001,2028162453
P05756,RPS13,rim15KO,C,T00,R3,0.44611,0.50336,4444600001,1358982586
P05756,RPS13,rim15KO,C,T06,R1,0.35178,0.49734,1126600001,1244673630
P05756,RPS13,rim15KO,C,T06,R2,0.42922,0.54663,1829700001,2390731165
P05756,RPS13,rim15KO,C,T06,R3,0.32507,0.49529,2164600001,1919599095
P05756,RPS13,rim15KO,C,T16,R1,0.21324,0.4846,746440001,1195529754
P05756,RPS13,rim15KO,C,T16,R2,0.29411,0.54267,811590001,1739935035
P05756,RPS13,rim15KO,C,T16,R3,0.24364,0.52447,1094900001,1426861092
P05756,RPS13,rim15KO,C,T30,R1,0.18849,0.40197,597150001,1040333892
P05756,RPS13,rim15KO,C,T30,R2,0.20644,0.39967,856800001,2150885160
P05756,RPS13,rim15KO,C,T30,R3,0.16764,0.43966,532400001,1064190926
P05756,RPS13,rim15KO,P,T00,R1,0.60999,0.67121,4245600001,1934617341
P05756,RPS13,rim15KO,P,T00,R2,0.728,0.75123,5365200001,2028162453
P05756,RPS13,rim15KO,P,T00,R3,0.44611,0.50336,4444600001,1358982586
P05756,RPS13,rim15KO,P,T06,R1,0.52271,0.49161,2237700001,1885184260
P05756,RPS13,rim15KO,P,T06,R2,0.50658,0.62077,2320500001,2112519241
P05756,RPS13,rim15KO,P,T06,R3,0.51873,0.50193,1690500001,1877519285
P05756,RPS13,rim15KO,P,T16,R1,0.26828,0.34689,789410001,1049535501
P05756,RPS13,rim15KO,P,T16,R2,0.38285,0.43226,1831600001,1264252435
P05756,RPS13,rim15KO,P,T16,R3,0.26528,0.42712,1025700001,1377381573
P05756,RPS13,rim15KO,P,T30,R1,0.19706,0.28881,653700001,961943892.2
P05756,RPS13,rim15KO,P,T30,R2,0.19264,0.30536,756970001,881356452.5
P05756,RPS13,rim15KO,P,T30,R3,0.166,0.3124,542950001,1273670629
P05756,RPS13,WT,C,T00,R1,0.92428,0.85003,6749600001,2421401275
P05756,RPS13,WT,C,T00,R2,0.728,0.75123,4795900001,1780127430
P05756,RPS13,WT,C,T00,R3,1.0202,0.91407,9937000001,2210431118
P05756,RPS13,WT,C,T06,R1,0.41123,0.62535,1398400001,1894823131
P05756,RPS13,WT,C,T06,R2,0.56289,0.85077,1415400001,1347211991
P05756,RPS13,WT,C,T06,R3,0.48223,0.67782,3267500001,2702580880
P05756,RPS13,WT,C,T16,R1,0.24523,0.57841,900360001,1936589581
P05756,RPS13,WT,C,T16,R2,0.20227,0.52786,1118200001,1297074223
P05756,RPS13,WT,C,T16,R3,0.34706,0.63184,1481100001,1944294013
P05756,RPS13,WT,C,T30,R1,0.22426,0.56955,787690001,2013985240
P05756,RPS13,WT,C,T30,R2,0.22685,0.60856,845100001,1175708787
P05756,RPS13,WT,C,T30,R3,0.32487,0.61454,1004300001,1734019506
P05756,RPS13,WT,P,T00,R1,0.92428,0.85003,6749600001,2421401275
P05756,RPS13,WT,P,T00,R2,0.66731,0.68859,4795900001,1780127430
P05756,RPS13,WT,P,T00,R3,1.0202,0.91407,9937000001,2210431118
P05756,RPS13,WT,P,T06,R1,0.50688,0.66929,2207300001,2233942475
P05756,RPS13,WT,P,T06,R2,0.2235,0.49933,832370001,1507485254
P05756,RPS13,WT,P,T06,R3,0.59035,0.6043,1815400001,1852191614
P05756,RPS13,WT,P,T16,R1,0.2494,0.39773,1003700001,1603103589
P05756,RPS13,WT,P,T16,R2,0.36657,0.47403,1807400001,1336483041
P05756,RPS13,WT,P,T16,R3,0.35193,0.53407,1478100001,1726812024
P05756,RPS13,WT,P,T30,R1,0.17606,0.32664,591620001,1185728956
P05756,RPS13,WT,P,T30,R2,0.20489,0.40134,752430001,1050659682
P05756,RPS13,WT,P,T30,R3,0.2446,0.42867,864360001,1674044806
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T00,R1,0.92034,1.0255,6499400001,2961619546
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T00,R2,0.97726,1.0235,5139900001,1942994146
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T00,R3,0.84275,0.95568,10090000001,3085122237
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T06,R1,0.63572,0.86963,1874400001,2070847019
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T06,R2,0.74627,0.9061,1758600001,2297830151
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T06,R3,0.51373,0.80864,1315600001,1166693417
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T16,R1,0.47732,1.1359,1569800001,2514257819
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T16,R2,0.45765,0.97333,1318800001,2827322074
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T16,R3,0.36625,0.85522,1927800001,2512286795
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T30,R1,0.43367,0.99014,824580001,1436554501
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T30,R2,0.48069,0.95805,1265600001,3177124484
P05759;P0CG63,RPS31;UBI4,rim15KO,C,T30,R3,0.33712,0.9152,852130001,1703285148
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T00,R1,0.92034,1.0255,6499400001,2961619546
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T00,R2,0.99445,1.0607,5139900001,1942994146
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T00,R3,0.84275,0.95568,10090000001,3085122237
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T06,R1,0.4644,0.45012,2260000001,1903971233
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T06,R2,0.29655,0.32616,719580001,655085799.3
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T06,R3,0.37208,0.40906,1474000001,1637067984
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T16,R1,0.18919,0.252,731410001,972423405.5
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T16,R2,0.17924,0.18742,806110001,556413262.4
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T16,R3,0.13216,0.21145,380140001,510478533.6
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T30,R1,0.12547,0.20376,147630001,217243043.5
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T30,R2,0.087545,0.1632,425230001,495104435.7
P05759;P0CG63,RPS31;UBI4,rim15KO,P,T30,R3,0.14372,0.23195,205250001,481482452.1
P05759;P0CG63,RPS31;UBI4,WT,C,T00,R1,1.0787,0.99758,6125600001,2197542914
P05759;P0CG63,RPS31;UBI4,WT,C,T00,R2,0.99445,1.0607,7083500001,2629231771
P05759;P0CG63,RPS31;UBI4,WT,C,T00,R3,0.98649,0.8884,8920000001,1984205049
P05759;P0CG63,RPS31;UBI4,WT,C,T06,R1,0.51688,0.77862,1813500001,2457280998
P05759;P0CG63,RPS31;UBI4,WT,C,T06,R2,0.6478,0.97755,2221300001,2114287123
P05759;P0CG63,RPS31;UBI4,WT,C,T06,R3,0.69599,0.94625,2674300001,2211939418
P05759;P0CG63,RPS31;UBI4,WT,C,T16,R1,0.4042,0.9557,1267000001,2725197697
P05759;P0CG63,RPS31;UBI4,WT,C,T16,R2,0.38618,0.99682,949510001,1101399522
P05759;P0CG63,RPS31;UBI4,WT,C,T16,R3,0.50293,0.93506,2202700001,2891564663
P05759;P0CG63,RPS31;UBI4,WT,C,T30,R1,0.3741,0.94243,1127500001,2882819837
P05759;P0CG63,RPS31;UBI4,WT,C,T30,R2,0.37471,1.0076,1794300001,2496242191
P05759;P0CG63,RPS31;UBI4,WT,C,T30,R3,0.40439,0.7831,1620300001,2797602115
P05759;P0CG63,RPS31;UBI4,WT,P,T00,R1,1.0787,0.99758,6125600001,2197542914
P05759;P0CG63,RPS31;UBI4,WT,P,T00,R2,0.97726,1.0235,7083500001,2629231771
P05759;P0CG63,RPS31;UBI4,WT,P,T00,R3,0.98649,0.8884,8920000001,1984205049
P05759;P0CG63,RPS31;UBI4,WT,P,T06,R1,0.33516,0.42569,1013100001,1025328284
P05759;P0CG63,RPS31;UBI4,WT,P,T06,R2,0.25186,0.57572,796480001,1442485739
P05759;P0CG63,RPS31;UBI4,WT,P,T06,R3,0.42351,0.52524,1307700001,1334202365
P05759;P0CG63,RPS31;UBI4,WT,P,T16,R1,0.15092,0.24061,466870001,745681950.3
P05759;P0CG63,RPS31;UBI4,WT,P,T16,R2,0.26908,0.39397,1245600001,921059686.2
P05759;P0CG63,RPS31;UBI4,WT,P,T16,R3,0.21448,0.32984,888390001,1037874660
P05759;P0CG63,RPS31;UBI4,WT,P,T30,R1,0.12146,0.24971,285440001,572080852.4
P05759;P0CG63,RPS31;UBI4,WT,P,T30,R2,0.13441,0.34216,597130001,833805690.7
P05759;P0CG63,RPS31;UBI4,WT,P,T30,R3,0.15005,0.29109,432080001,836828729.5
P06100,CDC36,rim15KO,C,T00,R1,0.89655,0.98116,27020001,12312361.62
P06100,CDC36,rim15KO,C,T00,R2,0.99841,1.0186,28952001,10944486.94
P06100,CDC36,rim15KO,C,T00,R3,0.88376,1.0144,38851001,11879096.84
P06100,CDC36,rim15KO,C,T06,R1,0.61956,0.8307,14649001,16184293.66
P06100,CDC36,rim15KO,C,T06,R2,0.78043,0.92437,6257201,8175813.208
P06100,CDC36,rim15KO,C,T06,R3,0.48632,0.68231,10211001,9055265.762
P06100,CDC36,rim15KO,C,T16,R1,NaN,NaN,1254601,2009421.82
P06100,CDC36,rim15KO,C,T16,R2,0.43677,0.69407,4732001,10144745.89
P06100,CDC36,rim15KO,C,T16,R3,0.33821,0.59334,7773301,10130076.48
P06100,CDC36,rim15KO,C,T30,R1,NaN,NaN,5048101,8794625.393
P06100,CDC36,rim15KO,C,T30,R2,NaN,NaN,6051401,15191256.53
P06100,CDC36,rim15KO,C,T30,R3,NaN,NaN,2679001,5354937.17
P06100,CDC36,rim15KO,P,T00,R1,0.89655,0.98116,27020001,12312361.62
P06100,CDC36,rim15KO,P,T00,R2,0.88049,0.94955,28952001,10944486.94
P06100,CDC36,rim15KO,P,T00,R3,0.88376,1.0144,38851001,11879096.84
P06100,CDC36,rim15KO,P,T06,R1,1.0278,1.0908,13336001,11235116.04
P06100,CDC36,rim15KO,P,T06,R2,0.83557,0.97615,12473001,11355076.32
P06100,CDC36,rim15KO,P,T06,R3,0.84362,0.9383,17139001,19035081.27
P06100,CDC36,rim15KO,P,T16,R1,NaN,NaN,7940001,10556381.24
P06100,CDC36,rim15KO,P,T16,R2,NaN,NaN,1,0.690244832
P06100,CDC36,rim15KO,P,T16,R3,0.5138,0.77737,11305001,15181144.62
P06100,CDC36,rim15KO,P,T30,R1,0.50456,0.71851,6841001,10066787.7
P06100,CDC36,rim15KO,P,T30,R2,NaN,NaN,5814401,6769832.136
P06100,CDC36,rim15KO,P,T30,R3,0.46079,0.85431,6088101,14281674.95
P06100,CDC36,WT,C,T00,R1,1.0951,1.0207,40102001,14386487.55
P06100,CDC36,WT,C,T00,R2,0.88049,0.94955,40126001,14893845.79
P06100,CDC36,WT,C,T00,R3,0.96538,0.88459,50163001,11158484.29
P06100,CDC36,WT,C,T06,R1,0.58042,0.8909,12459001,16881867.33
P06100,CDC36,WT,C,T06,R2,0.66559,0.99989,9222301,8778009.382
P06100,CDC36,WT,C,T06,R3,0.72799,1.0209,4483701,3708512.498
P06100,CDC36,WT,C,T16,R1,NaN,NaN,1494101,3213670.561
P06100,CDC36,WT,C,T16,R2,0.33275,0.82317,6260701,7262201.642
P06100,CDC36,WT,C,T16,R3,0.42552,0.75593,4864401,6385676.684
P06100,CDC36,WT,C,T30,R1,NaN,NaN,6094301,15582059.25
P06100,CDC36,WT,C,T30,R2,NaN,NaN,1778101,2473706.032
P06100,CDC36,WT,C,T30,R3,NaN,NaN,6409801,11067131.29
P06100,CDC36,WT,P,T00,R1,1.0951,1.0207,40102001,14386487.55
P06100,CDC36,WT,P,T00,R2,0.99841,1.0186,40126001,14893845.79
P06100,CDC36,WT,P,T00,R3,0.96538,0.88459,50163001,11158484.29
P06100,CDC36,WT,P,T06,R1,0.76987,1.0378,9561501,9676909.888
P06100,CDC36,WT,P,T06,R2,0.47212,0.96477,8649901,15665627.29
P06100,CDC36,WT,P,T06,R3,0.79913,0.96552,11403001,11634098.72
P06100,CDC36,WT,P,T16,R1,NaN,NaN,4521701,7222033.571
P06100,CDC36,WT,P,T16,R2,NaN,NaN,1,0.739450615
P06100,CDC36,WT,P,T16,R3,0.47465,0.7407,10089001,11786623.52
P06100,CDC36,WT,P,T30,R1,0.34692,0.69937,5477101,10977244.25
P06100,CDC36,WT,P,T30,R2,NaN,NaN,1,1.396355382
P06100,CDC36,WT,P,T30,R3,0.44204,0.81294,5257501,10182438.14
P06101,CDC37,rim15KO,C,T00,R1,0.93638,1.0357,298000001,135791400.4
P06101,CDC37,rim15KO,C,T00,R2,1.0265,1.0553,292670001,110635634.6
P06101,CDC37,rim15KO,C,T00,R3,0.93672,1.0591,401700001,122823945
P06101,CDC37,rim15KO,C,T06,R1,0.98478,1.3091,152850001,168869488.3
P06101,CDC37,rim15KO,C,T06,R2,1.0581,1.2289,97938001,127968208.5
P06101,CDC37,rim15KO,C,T06,R3,0.91073,1.284,182220001,161595375
P06101,CDC37,rim15KO,C,T16,R1,0.58865,1.1914,129610001,207588838.3
P06101,CDC37,rim15KO,C,T16,R2,0.91497,1.5215,58048001,124446765.6
P06101,CDC37,rim15KO,C,T16,R3,0.89974,1.6024,130970001,170678599.4
P06101,CDC37,rim15KO,C,T30,R1,0.72547,1.3391,84510001,147230374.5
P06101,CDC37,rim15KO,C,T30,R2,0.87529,1.5577,61820001,155191086.1
P06101,CDC37,rim15KO,C,T30,R3,0.61909,1.3061,110370001,220613736.5
P06101,CDC37,rim15KO,P,T00,R1,0.93638,1.0357,298000001,135791400.4
P06101,CDC37,rim15KO,P,T00,R2,1.0437,1.073,292670001,110635634.6
P06101,CDC37,rim15KO,P,T00,R3,0.93672,1.0591,401700001,122823945
P06101,CDC37,rim15KO,P,T06,R1,1.0091,1.0223,168780001,142191268.3
P06101,CDC37,rim15KO,P,T06,R2,0.88653,0.9615,172040001,156620475
P06101,CDC37,rim15KO,P,T06,R3,0.90782,0.969,156980001,174346630.6
P06101,CDC37,rim15KO,P,T16,R1,0.65635,0.95395,132440001,176081481.8
P06101,CDC37,rim15KO,P,T16,R2,0.70402,0.89552,156690001,108154463.4
P06101,CDC37,rim15KO,P,T16,R3,0.49702,0.85912,121330001,162930396.2
P06101,CDC37,rim15KO,P,T30,R1,0.49539,0.82198,108230001,159264476.4
P06101,CDC37,rim15KO,P,T30,R2,0.46323,0.8492,112690001,131207391.8
P06101,CDC37,rim15KO,P,T30,R3,0.43567,0.86292,96297001,225896789
P06101,CDC37,WT,C,T00,R1,1.1479,1.0308,317010001,113726505.4
P06101,CDC37,WT,C,T00,R2,1.0437,1.073,277220001,102897668.4
P06101,CDC37,WT,C,T00,R3,1.1004,0.94017,498230001,110828529.5
P06101,CDC37,WT,C,T06,R1,0.68137,1.0167,102020001,138236454.2
P06101,CDC37,WT,C,T06,R2,0.71399,1.0377,144840001,137862219.8
P06101,CDC37,WT,C,T06,R3,0.81412,1.0908,148450001,122784432.8
P06101,CDC37,WT,C,T16,R1,0.42029,0.98052,102380001,220209741.7
P06101,CDC37,WT,C,T16,R2,0.40518,1.04,98114001,113808926.4
P06101,CDC37,WT,C,T16,R3,0.57408,1.0353,88813001,116588067
P06101,CDC37,WT,C,T30,R1,0.35188,0.86156,48744001,124629865.1
P06101,CDC37,WT,C,T30,R2,0.35652,0.94982,121540001,169087264.2
P06101,CDC37,WT,C,T30,R3,0.5232,0.97415,108630001,187560032.3
P06101,CDC37,WT,P,T00,R1,1.1479,1.0308,317010001,113726505.4
P06101,CDC37,WT,P,T00,R2,1.0265,1.0553,277220001,102897668.4
P06101,CDC37,WT,P,T00,R3,1.1004,0.94017,498230001,110828529.5
P06101,CDC37,WT,P,T06,R1,0.75641,0.92825,130230001,131801898.5
P06101,CDC37,WT,P,T06,R2,0.47276,0.9477,83494001,151213973.5
P06101,CDC37,WT,P,T06,R3,0.87098,0.95361,105610001,107750335
P06101,CDC37,WT,P,T16,R1,0.53404,0.88533,90045001,143819332.6
P06101,CDC37,WT,P,T16,R2,0.64572,0.87629,187060001,138321632.7
P06101,CDC37,WT,P,T16,R3,0.49875,0.79523,123270001,144011988.2
P06101,CDC37,WT,P,T30,R1,0.44514,0.87607,117670001,235835041.5
P06101,CDC37,WT,P,T30,R2,0.4014,0.82698,96986001,135426924.5
P06101,CDC37,WT,P,T30,R3,0.45226,0.79698,87331001,169137869
P06102,NOT3,rim15KO,C,T00,R1,0.99151,1.0829,35633001,16237097.61
P06102,NOT3,rim15KO,C,T00,R2,1.0395,1.0696,55801001,21093993.71
P06102,NOT3,rim15KO,C,T00,R3,0.92777,1.0292,66105001,20212290.24
P06102,NOT3,rim15KO,C,T06,R1,0.95088,1.223,17129001,18924210.76
P06102,NOT3,rim15KO,C,T06,R2,1.1537,1.3475,25287001,33040619.4
P06102,NOT3,rim15KO,C,T06,R3,0.78305,1.1504,32809001,29095504.29
P06102,NOT3,rim15KO,C,T16,R1,0.70312,1.4485,22511001,36054567.62
P06102,NOT3,rim15KO,C,T16,R2,0.79461,1.3293,24066001,51594127.86
P06102,NOT3,rim15KO,C,T16,R3,0.73294,1.2414,17171001,22377051.07
P06102,NOT3,rim15KO,C,T30,R1,0.81622,1.5249,21821001,38015786.43
P06102,NOT3,rim15KO,C,T30,R2,0.75012,1.3277,18661001,46846020.17
P06102,NOT3,rim15KO,C,T30,R3,0.54634,1.2203,18455001,36888889.11
P06102,NOT3,rim15KO,P,T00,R1,0.99151,1.0829,35633001,16237097.61
P06102,NOT3,rim15KO,P,T00,R2,0.99133,1.017,55801001,21093993.71
P06102,NOT3,rim15KO,P,T00,R3,0.92777,1.0292,66105001,20212290.24
P06102,NOT3,rim15KO,P,T06,R1,0.91115,0.86221,13593001,11451629.58
P06102,NOT3,rim15KO,P,T06,R2,0.78025,0.85941,14793001,13467140.37
P06102,NOT3,rim15KO,P,T06,R3,0.8446,0.93409,12288001,13647417.24
P06102,NOT3,rim15KO,P,T16,R1,0.54665,0.75681,8201401,10903917.47
P06102,NOT3,rim15KO,P,T16,R2,0.65523,0.84949,40001001,27610484.22
P06102,NOT3,rim15KO,P,T16,R3,0.46604,0.80115,13713001,18414775.14
P06102,NOT3,rim15KO,P,T30,R1,1.018,1.6442,13725001,20196850.03
P06102,NOT3,rim15KO,P,T30,R2,0.48538,0.88334,16381001,19072751.78
P06102,NOT3,rim15KO,P,T30,R3,0.43012,0.82462,12961001,30404358.16
P06102,NOT3,WT,C,T00,R1,1.2349,1.0983,66100001,23713201.77
P06102,NOT3,WT,C,T00,R2,0.99133,1.017,40898001,15180394.38
P06102,NOT3,WT,C,T00,R3,1.2593,1.0787,112550001,25036130.07
P06102,NOT3,WT,C,T06,R1,0.73531,1.0928,15256001,20671784.58
P06102,NOT3,WT,C,T06,R2,0.85932,1.2532,23725001,22582030.38
P06102,NOT3,WT,C,T06,R3,0.81594,1.0713,36451001,30148975.77
P06102,NOT3,WT,C,T16,R1,0.50742,1.1718,23582001,50722663.58
P06102,NOT3,WT,C,T16,R2,0.43425,1.0577,29242001,33919733.22
P06102,NOT3,WT,C,T16,R3,0.54209,0.96501,20643001,27098820.63
P06102,NOT3,WT,C,T30,R1,0.40951,0.98913,14195001,36294128.99
P06102,NOT3,WT,C,T30,R2,0.41344,1.0439,24441001,34002484.45
P06102,NOT3,WT,C,T30,R3,0.57935,1.0388,18038001,31144324.95
P06102,NOT3,WT,P,T00,R1,1.2349,1.0983,66100001,23713201.77
P06102,NOT3,WT,P,T00,R2,1.0395,1.0696,40898001,15180394.38
P06102,NOT3,WT,P,T00,R3,1.2593,1.0787,112550001,25036130.07
P06102,NOT3,WT,P,T06,R1,0.80883,1.0031,11829001,11971778.99
P06102,NOT3,WT,P,T06,R2,0.4697,0.93048,9471201,17153063.93
P06102,NOT3,WT,P,T06,R3,0.76827,0.85123,11672001,11908550.38
P06102,NOT3,WT,P,T16,R1,0.46685,0.77768,8154701,13024639.26
P06102,NOT3,WT,P,T16,R2,0.54559,0.73453,36185001,26757021.23
P06102,NOT3,WT,P,T16,R3,0.50906,0.80389,15299001,17873282.5
P06102,NOT3,WT,P,T30,R1,0.35621,0.67307,8206201,16446925.61
P06102,NOT3,WT,P,T30,R2,0.35005,0.69324,15427001,21541575.88
P06102,NOT3,WT,P,T30,R3,0.40563,0.71477,15247001,29529551.12
P06103,PRT1,rim15KO,C,T00,R1,0.93495,1.0294,1170100001,533186299.2
P06103,PRT1,rim15KO,C,T00,R2,1.0087,1.0385,1249100001,472187005.4
P06103,PRT1,rim15KO,C,T00,R3,0.90759,1.0261,1586500001,485088843.5
P06103,PRT1,rim15KO,C,T06,R1,0.74129,1.0086,385570001,425979773.2
P06103,PRT1,rim15KO,C,T06,R2,0.82733,0.99222,378260001,494243850
P06103,PRT1,rim15KO,C,T06,R3,0.76157,1.1037,497580001,441261258
P06103,PRT1,rim15KO,C,T16,R1,0.42063,0.88493,278300001,445737006.8
P06103,PRT1,rim15KO,C,T16,R2,0.50666,0.97077,260280001,558003785.1
P06103,PRT1,rim15KO,C,T16,R3,0.47349,0.93531,348970001,454773692.8
P06103,PRT1,rim15KO,C,T30,R1,0.49682,1.0002,333850001,581621821
P06103,PRT1,rim15KO,C,T30,R2,0.55714,0.96028,254900001,639893357.7
P06103,PRT1,rim15KO,C,T30,R3,0.34903,0.83845,218940001,437629530.3
P06103,PRT1,rim15KO,P,T00,R1,0.93495,1.0294,1170100001,533186299.2
P06103,PRT1,rim15KO,P,T00,R2,0.95093,0.99458,1249100001,472187005.4
P06103,PRT1,rim15KO,P,T00,R3,0.90759,1.0261,1586500001,485088843.5
P06103,PRT1,rim15KO,P,T06,R1,0.68115,0.69719,416920001,351240569.9
P06103,PRT1,rim15KO,P,T06,R2,0.5877,0.69263,490790001,446801689.4
P06103,PRT1,rim15KO,P,T06,R3,0.63109,0.71958,312110001,346638595.4
P06103,PRT1,rim15KO,P,T16,R1,0.44072,0.64162,252410001,335583861.9
P06103,PRT1,rim15KO,P,T16,R2,0.53954,0.708,461750001,318720551.9
P06103,PRT1,rim15KO,P,T16,R3,0.35963,0.61053,247540001,332413995.8
P06103,PRT1,rim15KO,P,T30,R1,0.37043,0.58349,283940001,417828284.1
P06103,PRT1,rim15KO,P,T30,R2,0.36849,0.63339,382600001,445469409.9
P06103,PRT1,rim15KO,P,T30,R3,0.32908,0.63526,158330001,371415915.9
P06103,PRT1,WT,C,T00,R1,1.0952,1.0271,1456100001,522372051.5
P06103,PRT1,WT,C,T00,R2,0.95093,0.99458,1251500001,464527925.9
P06103,PRT1,WT,C,T00,R3,1.1699,1.0221,2361400001,525280471.4
P06103,PRT1,WT,C,T06,R1,0.6905,1.053,359960001,487743518.1
P06103,PRT1,WT,C,T06,R2,0.66085,0.98315,441070001,419821106.1
P06103,PRT1,WT,C,T06,R3,0.73137,1.0168,493660001,408310965.4
P06103,PRT1,WT,C,T16,R1,0.4316,0.99026,231590001,498128284.8
P06103,PRT1,WT,C,T16,R2,0.39877,1.0276,369410001,428503120.6
P06103,PRT1,WT,C,T16,R3,0.4949,0.93111,413780001,543184105.2
P06103,PRT1,WT,C,T30,R1,0.3968,0.97465,259670001,663930669
P06103,PRT1,WT,C,T30,R2,0.41474,1.0893,386970001,538355259.7
P06103,PRT1,WT,C,T30,R3,0.52794,0.99333,315520001,544775301.9
P06103,PRT1,WT,P,T00,R1,1.0952,1.0271,1456100001,522372051.5
P06103,PRT1,WT,P,T00,R2,1.0087,1.0385,1251500001,464527925.9
P06103,PRT1,WT,P,T00,R3,1.1699,1.0221,2361400001,525280471.4
P06103,PRT1,WT,P,T06,R1,0.57907,0.77379,450520001,455957851.4
P06103,PRT1,WT,P,T06,R2,0.35126,0.74516,203040001,367720853.7
P06103,PRT1,WT,P,T06,R3,0.67836,0.74193,417390001,425848991.5
P06103,PRT1,WT,P,T16,R1,0.39306,0.67952,261420001,417538449.2
P06103,PRT1,WT,P,T16,R2,0.48572,0.66954,401340001,296771110.4
P06103,PRT1,WT,P,T16,R3,0.40979,0.65083,348760001,407443990.9
P06103,PRT1,WT,P,T30,R1,0.29996,0.65346,247890001,496822879
P06103,PRT1,WT,P,T30,R2,0.2992,0.63569,284600001,397402743.2
P06103,PRT1,WT,P,T30,R3,0.37133,0.67054,171240001,331648195.1
P06105,SCP160,rim15KO,C,T00,R1,0.9206,1.0094,3700800001,1686365144
P06105,SCP160,rim15KO,C,T00,R2,0.98287,1.0258,4351200001,1644848368
P06105,SCP160,rim15KO,C,T00,R3,0.88043,1.0099,5023500001,1535987270
P06105,SCP160,rim15KO,C,T06,R1,0.71944,1.0311,1322700001,1461325946
P06105,SCP160,rim15KO,C,T06,R2,0.7952,0.95535,1367500001,1786809241
P06105,SCP160,rim15KO,C,T06,R3,0.6107,0.93773,1820200001,1614180113
P06105,SCP160,rim15KO,C,T16,R1,0.43381,0.91751,829530001,1328610199
P06105,SCP160,rim15KO,C,T16,R2,0.4962,0.88555,923980001,1980883418
P06105,SCP160,rim15KO,C,T16,R3,0.43156,0.92452,1136700001,1481334371
P06105,SCP160,rim15KO,C,T30,R1,0.47696,1.0001,780780001,1360247670
P06105,SCP160,rim15KO,C,T30,R2,0.49283,0.9434,706570001,1773752250
P06105,SCP160,rim15KO,C,T30,R3,0.41428,0.97968,813230001,1625529651
P06105,SCP160,rim15KO,P,T00,R1,0.9206,1.0094,3700800001,1686365144
P06105,SCP160,rim15KO,P,T00,R2,0.99386,1.0269,4351200001,1644848368
P06105,SCP160,rim15KO,P,T00,R3,0.88043,1.0099,5023500001,1535987270
P06105,SCP160,rim15KO,P,T06,R1,0.72844,0.74215,1447800001,1219721041
P06105,SCP160,rim15KO,P,T06,R2,0.64566,0.75543,1488600001,1355180411
P06105,SCP160,rim15KO,P,T06,R3,0.66871,0.73482,1264800001,1404724278
P06105,SCP160,rim15KO,P,T16,R1,0.43631,0.59911,746410001,992366188.7
P06105,SCP160,rim15KO,P,T16,R2,0.56036,0.71833,1572800001,1085617073
P06105,SCP160,rim15KO,P,T16,R3,0.42025,0.70178,879700001,1181322579
P06105,SCP160,rim15KO,P,T30,R1,0.32781,0.52271,522870001,769422675.7
P06105,SCP160,rim15KO,P,T30,R2,0.33737,0.61733,836370001,973803580.2
P06105,SCP160,rim15KO,P,T30,R3,0.3168,0.61559,482370001,1131559999
P06105,SCP160,WT,C,T00,R1,1.1185,1.014,4748500001,1703511905
P06105,SCP160,WT,C,T00,R2,0.99386,1.0269,4155000001,1542240137
P06105,SCP160,WT,C,T00,R3,1.1839,1.0413,7065900001,1571770679
P06105,SCP160,WT,C,T06,R1,0.67539,1.0147,1268800001,1719215953
P06105,SCP160,WT,C,T06,R2,0.67283,1.03,1483000001,1411555307
P06105,SCP160,WT,C,T06,R3,0.72554,1.0121,2084600001,1724192839
P06105,SCP160,WT,C,T16,R1,0.39681,0.94112,838660001,1803878691
P06105,SCP160,WT,C,T16,R2,0.40493,1.0409,1012500001,1174465794
P06105,SCP160,WT,C,T16,R3,0.52979,0.99659,1523300001,1999691493
P06105,SCP160,WT,C,T30,R1,0.3794,0.95741,722080001,1846231972
P06105,SCP160,WT,C,T30,R2,0.38172,1.0323,902440001,1255480579
P06105,SCP160,WT,C,T30,R3,0.49657,0.96613,1108800001,1914448698
P06105,SCP160,WT,P,T00,R1,1.1185,1.014,4748500001,1703511905
