Protein IDs,Gene names,comparison,condition,term,estimate,std.error,statistic,p.value,qvalue,df
P43585,VTC2,genotype (per nutrient),C,genotypeWT,-0.27736506699160024,0.25146536618849613,-1.1029951010577337,0.28312501639562815,0.3819881544557681,NA
P43585,VTC2,genotype (per nutrient),P,genotypeWT,-0.3591494579707487,0.2533693813668059,-1.4174935267762432,0.17173032687718168,0.261643376199944,NA
P43585,VTC2,genotype (per nutrient),C,samplingTime,-0.00764447375308769,0.01030042274433127,-0.7421514575501035,0.4666227987060413,0.5279618122196393,NA
P43585,VTC2,genotype (per nutrient),P,samplingTime,0.0051088947333876,0.01037841424489247,0.4922615934223128,0.6278945552336399,0.6077393643185732,NA
P43585,VTC2,genotype (per nutrient),C,samplingTime:genotypeWT,0.00256639541554802,0.01456699754320958,0.17617874980313675,0.8619252192057948,0.6665825728105774,NA
P43585,VTC2,genotype (per nutrient),P,samplingTime:genotypeWT,0.00618050636916266,0.01467729418105307,0.421093036149748,0.678177889833582,0.6257466412346804,NA
Q02725,VTC3,genotype (per nutrient),C,genotypeWT,-0.5882846763819868,0.6213734666768157,-0.9467489487895387,0.3550660970151652,0.446995492656383,NA
Q02725,VTC3,genotype (per nutrient),P,genotypeWT,-0.929035273103088,0.49737907125685216,-1.8678616105729215,0.07650506931377686,0.13488041835961428,NA
Q02725,VTC3,genotype (per nutrient),C,samplingTime,-0.01237184997489285,0.02545244892326109,-0.4860769984135465,0.6321957561501426,0.6092962873656341,NA
Q02725,VTC3,genotype (per nutrient),P,samplingTime,-0.0207447767291443,0.02037344058858638,-1.018226481626572,0.32073037960399325,0.4171957824919169,NA
Q02725,VTC3,genotype (per nutrient),C,samplingTime:genotypeWT,0.01161968455015319,0.0359951984628843,0.32281207067477585,0.7501880980681218,0.6447386089143476,NA
Q02725,VTC3,genotype (per nutrient),P,samplingTime:genotypeWT,0.0127256017206019,0.02881239599258136,0.4416710683789888,0.6634656807042973,0.6208149015636134,NA
P47075,VTC4,genotype (per nutrient),C,genotypeWT,-0.3665506158297707,0.41273629060385714,-0.888098827688464,0.3850440773683184,0.47051264095210366,NA
P47075,VTC4,genotype (per nutrient),P,genotypeWT,-0.5947583927197259,0.39452831655736864,-1.507517629937322,0.14731209365424935,0.2315578291133692,NA
P47075,VTC4,genotype (per nutrient),C,samplingTime,-5.158742978981993e-4,0.01690633720096514,-0.03051366430031629,0.975959846218215,0.6753732148392035,NA
P47075,VTC4,genotype (per nutrient),P,samplingTime,-0.01078032925352337,0.01616050952362185,-0.6670785495819758,0.5123455718197305,0.5552522177793436,NA
P47075,VTC4,genotype (per nutrient),C,samplingTime:genotypeWT,0.0055850158551674,0.02390917135965768,0.2335930330312948,0.8176752576812706,0.6585544754577772,NA
P47075,VTC4,genotype (per nutrient),P,samplingTime:genotypeWT,0.00778731059622463,0.02285441174316559,0.340735551793555,0.7368558877337339,0.6424419797385367,NA
P33767,WBP1,genotype (per nutrient),C,genotypeWT,0.06292841255401338,0.07029219351823776,0.8952404158178133,0.3813069475505332,0.4679178180122642,NA
P33767,WBP1,genotype (per nutrient),P,genotypeWT,0.09816450441059744,0.10669907476403705,0.920012705149378,0.3685302985432489,0.45861955222055056,NA
P33767,WBP1,genotype (per nutrient),C,samplingTime,-0.00570713273392915,0.00287928043467209,-1.982138545868701,0.06137328459821159,0.11214012253966332,NA
P33767,WBP1,genotype (per nutrient),P,samplingTime,-0.00650593085057061,0.00437056439682733,-1.488579107836363,0.15219768266604794,0.23778729941259957,NA
P33767,WBP1,genotype (per nutrient),C,samplingTime:genotypeWT,8.755772913971314e-4,0.00407191744058878,0.21502825245654456,0.8319227881909154,0.6613047757130194,NA
P33767,WBP1,genotype (per nutrient),P,samplingTime:genotypeWT,-0.00443757297474292,0.0061809114452182,-0.7179479942518842,0.4810924326579351,0.5364975582548611,NA
Q12109,WRS1,genotype (per nutrient),C,genotypeWT,0.03130299541279837,0.04911681407977412,0.6373173016058603,0.5311469033996052,0.5654653490070529,NA
Q12109,WRS1,genotype (per nutrient),P,genotypeWT,-0.01964245957173288,0.07596543369146094,-0.258571018649247,0.7986086346544269,0.6549543605545707,NA
Q12109,WRS1,genotype (per nutrient),C,samplingTime,-0.00293830294728228,0.0020119030964175,-1.4604594786470495,0.15969576377604797,0.24708900940414613,NA
Q12109,WRS1,genotype (per nutrient),P,samplingTime,-0.02588642099630209,0.00311166540680586,-8.319153126066519,6.336136143359855e-8,2.7917382581569345e-7,NA
Q12109,WRS1,genotype (per nutrient),C,samplingTime:genotypeWT,0.00381151911127196,0.00284526064513405,1.3396027944892852,0.19539898813701348,0.28945371382425916,NA
Q12109,WRS1,genotype (per nutrient),P,samplingTime:genotypeWT,-0.0016873948996278,0.00440055941987205,-0.3834500886427892,0.7054317292418015,0.634208433414727,NA
Q12363,WTM1,genotype (per nutrient),C,genotypeWT,0.04584941977428247,0.278475018994251,0.1646446418780171,0.8708763668791768,0.6679757757522402,NA
Q12363,WTM1,genotype (per nutrient),P,genotypeWT,0.29425482158654287,0.2515897146173924,1.1695820794345029,0.2559194364966908,0.3543930365903881,NA
Q12363,WTM1,genotype (per nutrient),C,samplingTime,0.02887342671145943,0.01140678123136182,2.531251027421721,0.01986012120233175,0.04250512050121025,NA
Q12363,WTM1,genotype (per nutrient),P,samplingTime,0.01241120977973349,0.01030551625444218,1.2043268355802803,0.24252277820041104,0.3407417888783207,NA
Q12363,WTM1,genotype (per nutrient),C,samplingTime:genotypeWT,-0.00554231759913044,0.01613162472041476,-0.3435684684702948,0.7347563045821643,0.6420580698219756,NA
Q12363,WTM1,genotype (per nutrient),P,samplingTime:genotypeWT,0.01046307345976779,0.01457420085428851,0.7179174737864954,0.4811108435047229,0.5364975582548611,NA
P22147,XRN1,genotype (per nutrient),C,genotypeWT,-0.04258420618294571,0.09052832263506588,-0.47039650071292544,0.6431610165582524,0.6137636908535399,NA
P22147,XRN1,genotype (per nutrient),P,genotypeWT,0.01077813966590718,0.11952863564022805,0.09017202955740704,0.929047461310912,0.67249905007237,NA
P22147,XRN1,genotype (per nutrient),C,samplingTime,0.00756748874701856,0.00370818458068461,2.0407529836665876,0.05469668349592364,0.10202834037384084,NA
P22147,XRN1,genotype (per nutrient),P,samplingTime,-0.02187123746903114,0.00489608368662823,-4.467088160434024,2.3621040641029625e-4,7.81123897883499e-4,NA
P22147,XRN1,genotype (per nutrient),C,samplingTime:genotypeWT,-0.01104493766658699,0.00524416492578697,-2.106138503058143,0.04802394891649159,0.09139085412733836,NA
P22147,XRN1,genotype (per nutrient),P,samplingTime:genotypeWT,-0.00379167270203472,0.0069241079521433,-0.5476045041818042,0.5900230909524784,0.5930369825052777,NA
P46683,YAR1,genotype (per nutrient),C,genotypeWT,-0.00205122070305237,0.08485951069375619,-0.02417196005825305,0.980954994633322,0.6755062805673618,NA
P46683,YAR1,genotype (per nutrient),P,genotypeWT,-0.18729838420009667,0.07013209476659245,-2.67065150161915,0.01469034024667426,0.03260788122579128,NA
P46683,YAR1,genotype (per nutrient),C,samplingTime,-9.10892849605955e-6,0.00347598099599759,-0.0026205346077979,0.9979350810336692,0.6761043256556276,NA
P46683,YAR1,genotype (per nutrient),P,samplingTime,-0.00694232385068261,0.00287272253428294,-2.416635706314562,0.02534443175889296,0.05266864814782564,NA
P46683,YAR1,genotype (per nutrient),C,samplingTime:genotypeWT,-0.0044570812619332,0.00491577946709094,-0.906688612003748,0.375366379979736,0.46354477748174217,NA
P46683,YAR1,genotype (per nutrient),P,samplingTime:genotypeWT,0.00628725432972648,0.00406264316891774,1.5475772959408969,0.13740267677614224,0.21891846376464885,NA
P32386,YBT1,genotype (per nutrient),C,genotypeWT,0.04055325510409725,0.13562306840358374,0.2990144345018053,0.7680139581650836,0.647882718811079,NA
P32386,YBT1,genotype (per nutrient),P,genotypeWT,0.19844432895790207,0.13713399668139273,1.4470833911371617,0.16336662359915602,0.25139381345051587,NA
P32386,YBT1,genotype (per nutrient),C,samplingTime,-2.0029660809438117e-4,0.00555533733974765,-0.03605480564812637,0.9715960978844208,0.6749025160315091,NA
P32386,YBT1,genotype (per nutrient),P,samplingTime,-8.711339463716715e-4,0.00561722737348745,-0.15508255024236775,0.8783106929046869,0.6686817141546181,NA
P32386,YBT1,genotype (per nutrient),C,samplingTime:genotypeWT,-0.01391468336525422,0.0078564334094288,-1.7711196213481155,0.09178032440203968,0.15700245589497364,NA
P32386,YBT1,genotype (per nutrient),P,samplingTime:genotypeWT,0.0021135250759455,0.00794395913451935,0.2660543741673448,0.7929207938413806,0.6540178435187108,NA
P23292,YCK2,genotype (per nutrient),C,genotypeWT,0.08122463797211492,0.15149579463917456,0.536151106805122,0.5977674179486094,0.5960878307659199,NA
P23292,YCK2,genotype (per nutrient),P,genotypeWT,0.1255965739689436,0.10711948588634604,1.1724904477435767,0.25477722203529785,0.3534442756918962,NA
P23292,YCK2,genotype (per nutrient),C,samplingTime,2.266352249136228e-4,0.00620550953964045,0.03652161413432519,0.971228517659019,0.6749025160315091,NA
P23292,YCK2,genotype (per nutrient),P,samplingTime,-0.00442790080341082,0.00438778510738417,-1.0091425844805242,0.3249601669092128,0.42104511537235034,NA
P23292,YCK2,genotype (per nutrient),C,samplingTime:genotypeWT,-0.0069223990313587,0.00877591575239515,-0.7887950644318136,0.4394826385892344,0.5099972713840517,NA
P23292,YCK2,genotype (per nutrient),P,samplingTime:genotypeWT,-0.01151008929684679,0.00620526520764139,-1.854890792205441,0.07841466216963103,0.1376716172584678,NA
P25349,YCP4,genotype (per nutrient),C,genotypeWT,0.08059659740771995,0.16741852883964284,0.4814078702418724,0.6354519049002337,0.6107732361532665,NA
P25349,YCP4,genotype (per nutrient),P,genotypeWT,0.14144035658039897,0.20026466449131547,0.7062671637039223,0.4881687488225377,0.5407553971345417,NA
P25349,YCP4,genotype (per nutrient),C,samplingTime,0.02618424106767351,0.00685773014558865,3.818208140563385,0.00107582586001922,0.00311534520558404,NA
P25349,YCP4,genotype (per nutrient),P,samplingTime,0.01866500578145619,0.00820316028516608,2.27534329851002,0.03403998740248611,0.06808553583430799,NA
P25349,YCP4,genotype (per nutrient),C,samplingTime:genotypeWT,-0.01562476781917995,0.00969829497898628,-1.6110839949738391,0.12283146597145428,0.20014268581708217,NA
P25349,YCP4,genotype (per nutrient),P,samplingTime:genotypeWT,-0.00179050251710326,0.01160102052960222,-0.1543400869375635,0.8788884355924678,0.6687810292128056,NA
P25491,YDJ1,genotype (per nutrient),C,genotypeWT,-0.03994434175217677,0.069868123700352,-0.5717105260116715,0.573888023292811,0.585933451656222,NA
P25491,YDJ1,genotype (per nutrient),P,genotypeWT,-0.05626785739106883,0.04668273905157825,-1.2053246774766213,0.24214602018354825,0.3403379513579639,NA
P25491,YDJ1,genotype (per nutrient),C,samplingTime,-0.01533309599008654,0.00286190985810506,-5.357644632538824,3.037718442440149e-5,1.1437862793035308e-4,NA
P25491,YDJ1,genotype (per nutrient),P,samplingTime,-0.01547753041327981,0.00191219949841568,-8.09409814514826,9.725409203381609e-8,4.272898086605342e-7,NA
P25491,YDJ1,genotype (per nutrient),C,samplingTime:genotypeWT,0.00186284931000713,0.00404735173562144,0.4602637555841461,0.6502917519552174,0.6162699390645497,NA
P25491,YDJ1,genotype (per nutrient),P,samplingTime:genotypeWT,0.00671040514599204,0.00270425846462248,2.481421518607988,0.02209169697213591,0.04671657802350251,NA
P16521,YEF3,genotype (per nutrient),C,genotypeWT,-0.05378292071412543,0.12798324317216406,-0.4202340820647608,0.6787949305493617,0.6261576804034571,NA
P16521,YEF3,genotype (per nutrient),P,genotypeWT,0.04227966447285562,0.12328695946324048,0.34293703613853677,0.7352240991816945,0.6423006424947846,NA
P16521,YEF3,genotype (per nutrient),C,samplingTime,-0.04866991334192119,0.00524239790490936,-9.283902943792782,1.087086272021076e-8,4.86085445416558e-8,NA
P16521,YEF3,genotype (per nutrient),P,samplingTime,-0.02753916760754445,0.00505003062880117,-5.4532674416832085,2.4469830488978933e-5,9.316404922233755e-5,NA
P16521,YEF3,genotype (per nutrient),C,samplingTime:genotypeWT,0.01283864523540672,0.00741387021647912,1.7317062290717913,0.09872304921280307,0.1669461221561954,NA
P16521,YEF3,genotype (per nutrient),P,samplingTime:genotypeWT,-0.00702218559461402,0.00714182180565015,-0.9832485023721136,0.3372310829751536,0.4320456820483172,NA
P40093,YER156C,genotype (per nutrient),C,genotypeWT,-0.15198206639378792,0.11064548490549364,-1.3735948332966446,0.18476988143067713,0.27719538640416763,NA
P40093,YER156C,genotype (per nutrient),P,genotypeWT,-0.0564368049775034,0.07607349404968147,-0.741872128821191,0.4667882960334648,0.5280394867983716,NA
P40093,YER156C,genotype (per nutrient),C,samplingTime,0.00594639507893862,0.0045322156547944,1.312028273113665,0.2043710742836906,0.29977734230087844,NA
P40093,YER156C,genotype (per nutrient),P,samplingTime,-0.01368131888936206,0.00311609173154571,-4.390537913521413,2.823850261086091e-4,9.17984600746626e-4,NA
P40093,YER156C,genotype (per nutrient),C,samplingTime:genotypeWT,-4.494032456587669e-4,0.0064095208466099,-0.07011495186827632,0.9447985100018056,0.6740353644613362,NA
P40093,YER156C,genotype (per nutrient),P,samplingTime:genotypeWT,-0.00209853830787699,0.00440681918835061,-0.4762024984879028,0.6390909820708728,0.6122218916974378,NA
P43590,YFR006W,genotype (per nutrient),C,genotypeWT,0.05697138045405772,0.07754205080520764,0.7347159362237501,0.47104015041776826,0.5306054067802355,NA
P43590,YFR006W,genotype (per nutrient),P,genotypeWT,0.0353520651737752,0.0958750711597698,0.3687305234419403,0.7162030467822491,0.6375574124456735,NA
P43590,YFR006W,genotype (per nutrient),C,samplingTime,0.00349392499896872,0.00317624616010676,1.1000170713630335,0.28438936793908576,0.3832478096860162,NA
P43590,YFR006W,genotype (per nutrient),P,samplingTime,-0.01064838777900864,0.00392719593380589,-2.7114480556841385,0.013436900550166,0.0301079691444187,NA
P43590,YFR006W,genotype (per nutrient),C,samplingTime:genotypeWT,-0.00479412115743399,0.00449189039705844,-1.0672836453385997,0.29855808767706915,0.39749306076478,NA
P43590,YFR006W,genotype (per nutrient),P,samplingTime:genotypeWT,0.00360539290972965,0.00555389375168476,0.6491649050066824,0.5236173996764644,0.5609126958836013,NA
P38616,YGP1,genotype (per nutrient),C,genotypeWT,0.481696011058739,0.5039102850705416,0.955916212329953,0.35052736909753845,0.4431692462947477,NA
P38616,YGP1,genotype (per nutrient),P,genotypeWT,1.3236775572115531,0.27578252305665185,4.799715161571862,1.0907850775446998e-4,3.813128000210985e-4,NA
P38616,YGP1,genotype (per nutrient),C,samplingTime,0.05440359381982606,0.02064096953038185,2.635709225758428,0.01585125961099054,0.03489096232110401,NA
P38616,YGP1,genotype (per nutrient),P,samplingTime,-0.0475738182379713,0.01129649230046437,-4.21137968960645,4.291474464001813e-4,0.0013495075624476,NA
P38616,YGP1,genotype (per nutrient),C,samplingTime:genotypeWT,-0.01366727111632882,0.02919073905039582,-0.4682057241761921,0.6446997719685194,0.614221423754233,NA
P38616,YGP1,genotype (per nutrient),P,samplingTime:genotypeWT,0.05851559921170957,0.01597565261855996,3.662798673008711,0.00154541590035933,0.00433342141679897,NA
P53235,YGR054W,genotype (per nutrient),C,genotypeWT,0.04047594185304322,0.08364437060992284,0.4839051517501825,0.6337094053634452,0.6098873248991041,NA
P53235,YGR054W,genotype (per nutrient),P,genotypeWT,0.06445529113082926,0.09282044312386896,0.6944083540391379,0.4954143210932448,0.5452588553877376,NA
P53235,YGR054W,genotype (per nutrient),C,samplingTime,-0.00410036656382003,0.00342620691876867,-1.1967655956090486,0.24539212531289867,0.3437756321190042,NA
P53235,YGR054W,genotype (per nutrient),P,samplingTime,-0.02004355624632604,0.00380207349418977,-5.271743504420956,3.691918377516984e-5,1.3747148298338987e-4,NA
P53235,YGR054W,genotype (per nutrient),C,samplingTime:genotypeWT,0.00574817251885884,0.00484538829201919,1.1863182416828428,0.2493987625558117,0.34775543303130074,NA
P53235,YGR054W,genotype (per nutrient),P,samplingTime:genotypeWT,-0.00486344853259548,0.00537694390062244,-0.904500515996174,0.37649702196164847,0.4645464754109277,NA
P53278,YGR130C,genotype (per nutrient),C,genotypeWT,-0.14214437611067746,0.30170057434815145,-0.47114386977151734,0.6426364564695696,0.6136783422744014,NA
P53278,YGR130C,genotype (per nutrient),P,genotypeWT,0.19710943945153625,0.17849820196498203,1.1042656860499096,0.2825868263787452,0.38146764778132153,NA
P53278,YGR130C,genotype (per nutrient),C,samplingTime,0.04655707456884012,0.01235813704724669,3.7673214329026017,0.00121143728106971,0.00347162378338992,NA
P53278,YGR130C,genotype (per nutrient),P,samplingTime,-0.01858060880888537,0.0073115712402483804,-2.5412607219914265,0.01943814465351071,0.04171587465621197,NA
P53278,YGR130C,genotype (per nutrient),C,samplingTime:genotypeWT,-0.02433301817802867,0.01747704501788165,-1.392284459594418,0.1791248617190658,0.2703174399499276,NA
P53278,YGR130C,genotype (per nutrient),P,samplingTime:genotypeWT,0.02796972447295745,0.01034012321021634,2.704970134719724,0.01362890779177136,0.03046756946435765,NA
P39676,YHB1,genotype (per nutrient),C,genotypeWT,0.07786843956364335,0.14884912411297854,0.523136699847425,0.606627134017586,0.5997218154465018,NA
P39676,YHB1,genotype (per nutrient),P,genotypeWT,-0.3548166983327367,0.234798468789401,-1.511154225843714,0.14638887534075914,0.23038012561092133,NA
P39676,YHB1,genotype (per nutrient),C,samplingTime,-0.01549975182750011,0.00609709769073262,-2.542152449198771,0.0194009637103123,0.04164151683430037,NA
P39676,YHB1,genotype (per nutrient),P,samplingTime,-0.04925372785471751,0.00961772002606354,-5.121143859588587,5.2057188470839656e-5,1.9017593361299033e-4,NA
